0.3319211701961523,0.9437581192482197,1
0.1785767349099926,0.00623648278606681,1
0.07147849786543392,0.46462357292005474,1
0.780422898857197,0.5427583783194372,0
0.22334739294827144,0.881090232900757,1
0.10202699663733927,0.5061583653026653,1
0.4963208280204815,0.07936816891826826,0
0.18194067535138347,0.22093992641408355,1
0.12596499983662734,0.5092954632659693,1
0.23742168079599257,0.5491162647791403,1
0.9752083048769821,0.6902308381206201,0
0.32414830355354884,0.5355884102506192,1
0.48001679840047684,0.49694167814264,1
0.9908916802239995,0.7472231142754437,0
0.06934008259190616,0.8637431127716455,1
0.41260700518874693,0.6404788161042808,1
0.10302844220765428,0.06066844670670957,1
0.2716391880555802,0.586001540463893,1
0.3629866090549949,0.9625403647165905,1
0.827581182177834,0.5392234225839168,0
0.21002064178088764,0.42256414589735447,1
0.7897350438175822,0.545710809838816,0
0.7740092275743136,0.8600318468447723,0
0.15714941509975855,0.45677071573627637,1
0.23364062361686333,0.2494087668107382,1
0.219185379395062,0.8613563467439144,1
0.22963603192137172,0.009059549284072599,1
0.10938603390477775,0.6146506135649807,1
0.44289812101201376,0.5130851099689148,1
0.9614600047936671,0.47981305247903894,0
0.04788246291438736,0.991593522308089,1
0.8656080022957326,0.5350501700221246,0
0.11016308545192455,0.47080315155734664,1
0.6727429884570262,0.08089264225145187,0
0.7097949806422649,0.015399364369715673,0
0.8723140852455892,0.3473537351584536,0
0.18321230165203173,0.5646499265550905,1
0.33016361746858147,0.9679267995503316,1
0.2940895094910577,0.9002424557332661,1
0.2929770940982189,0.0553748950025752,1
0.42789753023494437,0.7962229481829541,1
0.7346831114384611,0.4513618763965799,0
0.3284891771202598,0.7158551587290801,1
0.015873355063365735,0.18464455602554464,1
0.2810754375544676,0.9534674680027511,1
0.2727158013501616,0.509767034965493,1
0.5569900183244968,0.9501934886856392,1
0.5635493562133341,0.32411861481068427,0
0.2846906414320518,0.6987350281003543,1
0.251833500797199,0.9536021753989821,1
0.2901502867234761,0.5311734023211652,1
0.8363537131928397,0.8531778448935246,0
0.1891984622467191,0.9445475234065298,1
0.4004693700693831,0.4154103696441469,1
0.3136102096053074,0.30379361470417243,1
0.78429827370857,0.9102087941783741,0
0.4998216454577531,0.09179088327329354,0
0.19369669930083433,0.9784073993872353,1
0.9825330009610019,0.24279841385571277,0
0.2512692379058612,0.7865640451552968,1
0.6230032730180126,0.46463839635290116,0
0.9196278175678491,0.42494503078579315,0
0.2718819303825606,0.3614129529885026,1
0.2600323939693179,0.09950518285558418,1
0.3415059281149191,0.47022100880440865,1
0.8018466735161681,0.9449354106473684,0
0.7444231737181036,0.31589794297677243,0
0.8625730840040297,0.9215389735238895,0
0.7894563782073455,0.5372833167573765,0
0.43043019713891584,0.9608135467841245,1
0.14884672299242274,0.9691673724946352,1
0.4934309335227003,0.8273870127332772,1
0.3269268274873709,0.907269188230173,1
0.7101050217666562,0.0783508672556742,0
0.07584632052846219,0.08629324909045089,1
0.6139063551461117,0.8693453357794717,1
0.5812658681963687,0.9307308648001363,1
0.9747699899024772,0.16217738598695708,0
0.47215975271902466,0.662582570197436,1
0.9282373714082726,0.26525569868657095,0
0.8471938515859037,0.8129482335913887,0
0.35986234653356697,0.8047088567708828,1
0.16784047846993344,0.9431284328153824,1
0.29900167253854837,0.6511300831318797,1
0.8373287661786035,0.3364918880171731,0
0.9870748346690132,0.3393317997867791,0
0.7379045359062687,0.29734060817838914,0
0.06225588191348064,0.5620422995465861,1
0.034521759575890765,0.31050044933262355,1
0.9570175776877662,0.49895698339755934,0
0.13732878670970627,0.6682697345327784,1
0.5027043343726184,0.6725364928755841,1
0.1566622954573642,0.9765388130470597,1
0.05128792157994533,0.21399850591269076,1
0.22506723838554854,0.32033360501089414,1
0.5677841519932624,0.05994833116786613,0
0.36571182228893995,0.668576582470291,1
0.998077793333342,0.9298850575262011,0
0.771657631183722,0.5545177677783752,0
0.06632451939327555,0.3251348266484897,1
0.8334939411374586,0.4623253619059511,0
0.02169453890793749,0.15827724923945063,1
0.6156942678841238,0.4787430757740194,0
0.9224620001392997,0.8019028116631566,0
0.0663256528631011,0.5093238314373916,1
0.15123600517566183,0.39710555529819336,1
0.026786939622336914,0.131435018691066,1
0.021945227360831154,0.49220634040986944,1
0.9102144988114705,0.5334891356551142,0
0.003972198635310398,0.9137579237833673,1
0.14295361116422245,0.9071178358696013,1
0.363779475323992,0.5524411599974951,1
0.292431777301407,0.4212394075873258,1
0.34838824704773497,0.38291434634154065,1
0.9828008907534193,0.3686321026161701,0
0.5966115231940874,0.8919049453786293,1
0.6234898852661769,0.47932245685640906,0
0.6639249989941116,0.5299639775398759,0
0.11556949751878842,0.9028877170464084,1
0.9071163099654629,0.7339020570018026,0
0.21762338994457042,0.6688370195740263,1
0.8864929616513587,0.19446691030813357,0
0.3887994965838475,0.383476808299677,1
0.18843162026261973,0.45885971184166296,1
0.5019998442245328,0.7667933919231475,1
0.009670418433965655,0.42919221850737643,1
0.7178281553297864,0.781094795674545,0
0.9643964197294839,0.5348044521453672,0
0.9205178452627808,0.4225941960694741,0
0.42268695158336667,0.010084517595814302,0
0.8096242992318317,0.9072525862629157,0
0.0699503859259113,0.5532397570796773,1
0.895111753433967,0.9321037327917941,0
0.5716100622805053,0.8159889157900581,1
0.47966109033611215,0.7141391117853908,1
0.7736171555647711,0.07769470127916878,0
0.5355611587074132,0.22065842262953328,0
0.06523477097766905,0.9437689991295176,1
0.7249759885118179,0.6022786700735188,0
0.914085232104404,0.9585251661988428,0
0.29728256149279864,0.6487231644613041,1
0.10755641093728197,0.223956444404235,1
0.038192988980357834,0.03410486205435448,1
0.06733120061811781,0.9105004586362125,1
0.5586504875451428,0.26442235973328354,0
0.9841061111574577,0.3848263858435098,0
0.35278734502340325,0.6463647664805309,1
0.02215411729803829,0.8329826104559085,1
0.1312981703685534,0.33575231513539083,1
0.4025456341229735,0.6909422914839366,1
0.9495850568686789,0.7747149818646774,0
0.15863474270812472,0.6990484664358442,1
0.6537928809599615,0.29119433454625987,0
0.9867696790561026,0.2977531068643724,0
0.4751023544757269,0.46855611136307873,1
0.9853904150929859,0.9451422287669793,0
0.9212367097962311,0.2322258933894108,0
0.25628878537835753,0.8809953593741752,1
0.22289880967665388,0.6212459938130822,1
0.9522958167065894,0.59521408046396,0
0.7010347827667275,0.4030582560162166,0
0.010463923618892146,0.9845606094039706,1
0.6368586707600963,0.19428802931254474,0
0.8950176963197819,0.011906938055677663,0
0.9698443114619066,0.7470870493243903,0
0.9933477152825826,0.034092363906503165,0
0.6987094129285782,0.7542405528746077,0
0.913030004466486,0.43607901156736684,0
0.4827896467980335,0.13812491251517856,0
0.17258882800916486,0.2507568592346996,1
0.32707913394532495,0.7941244372063329,1
0.8589917326646442,0.11078790345661227,0
0.1201465808833817,0.14125553145754133,1
0.11503825553551461,0.41262227436049204,1
0.9227754780238027,0.34252084283783046,0
0.26570645276051974,0.08661124877130322,1
